,adGroupId,adGroupName,adId,asin,attributedConversions14d,attributedConversions14dSameSKU,attributedConversions1d,attributedConversions1dSameSKU,attributedConversions30d,attributedConversions30dSameSKU,attributedConversions7d,attributedConversions7dSameSKU,attributedSales14d,attributedSales14dSameSKU,attributedSales1d,attributedSales1dSameSKU,attributedSales30d,attributedSales30dSameSKU,attributedSales7d,attributedSales7dSameSKU,attributedUnitsOrdered14d,attributedUnitsOrdered1d,attributedUnitsOrdered30d,attributedUnitsOrdered7d,campaignId,campaignName,clicks,cost,currency,impressions,sku
104,268086649339281,Lightning Cable Blue Broad,100488196715448,B07BBNF19N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1523267124044,lightning blue new manual,0,0.0,USD,0,0114LA6FTG1
105,276678696697784,type c 6ft red,58729732702813,B07BBF2TYF,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42569182075455,type c 塑料头 6ft,0,0.0,USD,0,0113TY6FTR
106,102668463076951,type c 3ft black,103538212470503,B07BBM282V,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42569182075455,type c 塑料头 6ft,0,0.0,USD,0,0113TY3FTG
107,10506828721828,type c 3ft red,48141194767217,B07BBNLD3Z,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42569182075455,type c 塑料头 6ft,0,0.0,USD,0,0113TY3FTR
108,12146041423009,(B07BBKTYCF&B07BBMGWG2)lightning 3ft manual,9940115698468,B07BBMGWG2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,USD,0,0114LA3FTGFBM
109,12146041423009,(B07BBKTYCF&B07BBMGWG2)lightning 3ft manual,188254482387849,B07BBMGWG2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,USD,0,0114LA3FTG
110,12146041423009,(B07BBKTYCF&B07BBMGWG2)lightning 3ft manual,113351205088898,B07BBKTYCF,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,USD,0,0114LA3FTR
111,80844273176984,(B07BBNF19N&B07D7M8QXH&B07BBMDGG6)6ft-blue & red broad,105207220301372,B07BBNF19N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11157487649763,Lightning Cable Manual New,0,0.0,USD,0,0114LA6FTG
112,80844273176984,(B07BBNF19N&B07D7M8QXH&B07BBMDGG6)6ft-blue & red broad,79048161513845,B07BBNF19N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11157487649763,Lightning Cable Manual New,0,0.0,USD,0,0114LA6FTG1
113,80844273176984,(B07BBNF19N&B07D7M8QXH&B07BBMDGG6)6ft-blue & red broad,36839173047250,B07BBMDGG6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11157487649763,Lightning Cable Manual New,0,0.0,USD,0,0114LA6FTR
114,198263767670500,(B07BBMGWG2)lightning 3ft blue,85489303416962,B07BBMGWG2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,163882395108605,lightning auto,0,0.0,USD,0,0114LA3FTG
115,151415505691424,(B07BBKTYCF)lightning 3ft red,207531142312255,B07BBKTYCF,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,163882395108605,lightning auto,0,0.0,USD,0,0114LA3FTR
116,30808709883804,(B07DQFQ29G)3ft blue,198959320911223,B07DQFQ29G,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,106873608603962,Lightning 2 Pack Auto,0,0.0,USD,0,0611LA2P3FTBU-2
117,104442184895046,(B07DQFDH67)3ft green,35332692539862,B07DQFDH67,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,106873608603962,Lightning 2 Pack Auto,0,0.0,USD,0,0611LA2P3FTGR
118,159971046406176,(B07DQGY5WG)6ft green,265913878470253,B07DQGY5WG,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,106873608603962,Lightning 2 Pack Auto,0,0.0,USD,0,0611LA2P6FTGR
119,204126514138682,(B07DQGV7WN)6ft blue,157148542926796,B07DQGV7WN,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,106873608603962,Lightning 2 Pack Auto,0,0.0,USD,0,0611LA2P6FTBU
120,11645690852803,(B079K3JVX4)micro 3ft red,1569550820938,B079K3JVX4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48275355591164,micro b 6ft auto,0,0.0,USD,0,0113MI3FTR
121,93234847267358,(B079HLNHZ6)micro 3ft black,247256888813280,B079HLNHZ6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48275355591164,micro b 6ft auto,0,0.0,USD,0,0113MI3FTG
122,118625796689666,(B07BBLY7VR)micro+red+6ft,186687766524529,B079HLNHZ6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,41095695787234,micro b 6ft manual,0,0.0,USD,0,0113MI3FTG
123,118625796689666,(B07BBLY7VR)micro+red+6ft,141995312786651,B079K3JVX4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,41095695787234,micro b 6ft manual,0,0.0,USD,0,0113MI3FTR
124,30181459496661,(B07DQGV7WN)6ft blue,111949846484693,B07DQGV7WN,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,123456362543419,lightning 2 pack manual,0,0.0,USD,0,0611LA2P6FTBU
125,189744576059254,(B07B4L7GPV)type c blue 6ft,29310918182711,B07B4L7GPV,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,270329201364135,Type c exact manual,0,0.0,USD,0,0114TY6FTG1
126,186972861728222,(B07BBNF19N)lightning 6ft blue,72686237921414,B07BBNF19N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,163882395108605,lightning auto,0,0.0,USD,0,0114LA6FTG1
127,186139506779784,(B07BBLY7VR) micro 6ft red exact,51261534133873,B07BBLY7VR,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,66151653693576,micro usb black 6ft manual,0,0.0,USD,0,0113MI6FTR
128,132891040703980,(B07BBN56LY)type c 6ft black,72424499045525,B07BBN56LY,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,270329201364135,Type c exact manual,0,0.0,USD,0,0113TY6FTG
129,272624196508601,(B07CZWSDLP)black,269031362879438,B07CZWSDLP,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96053032655072,3350 Portable charger auto,0,0.0,USD,0,0205WMSLBL
130,4987925515986,(B079K3JVX4)Red 3ft,55719466463514,B07BBLY7VR,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250922121520684,usb cable,0,0.0,USD,0,0113MI6FTR
131,257807590240914,(B07DQK7B68)teal,202065745501188,B07DQK7B68,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80941779237222,iPhone x leather case manual,0,0.0,USD,0,0521LPCSBU
132,124059858846369,（B07DQJP9CB）black,19221258914188,B07DQJP9CB,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80941779237222,iPhone x leather case manual,0,0.0,USD,0,0521LPCSBL
133,4987925515986,(B079K3JVX4)Red 3ft,96012017347281,B079K3JVX4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250922121520684,usb cable,0,0.0,USD,0,0113MI3FTR
134,115795307866139,x leather case exact,7219834391411,B07DQD6T9P,1,1,1,1,1,1,1,1,23.99,23.99,23.99,23.99,23.99,23.99,23.99,23.99,1,1,1,1,80941779237222,iPhone x leather case manual,3,3.46,USD,117,0521LPCSYE
135,108156863737244,(B07BBPBP73) 3ft blue,172692050877685,B07BBPBP73,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9337278538408,type c 金属头-6ft,0,0.0,USD,0,0114TY3FTG
136,194408610997057,(B07BBPBP73) 3ft blue,185311617112287,B07BBPBP73,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,151337184167619,type c cable manual 1 pack,0,0.0,USD,0,0114TY3FTG
137,207589857164494,(B07B4L7GPV) 6ft blue,84150007321719,B07B4L7GPV,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,151337184167619,type c cable manual 1 pack,0,0.0,USD,0,0114TY6FTG1
138,218647961884893,(B07CZWXL3F&B07CZWFNSP&B07CZWXL3F)all,228030879147282,B07CZWXL3F,1,0,1,0,1,0,1,0,23.99,0.0,23.99,0.0,23.99,0.0,23.99,0.0,1,1,1,1,96053032655072,3350 Portable charger auto,3,1.24,USD,42,0205WMSLPI
139,47013753304055,(B07CZWFNSP)red,220093013147849,B07CZWFNSP,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96053032655072,3350 Portable charger auto,0,0.0,USD,0,0205WMSLRE
140,89557061819498,(B07H7X6324) Adapter,87573398576033,B07H7X6324,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,134358165497751,universal travel adapter,0,0.0,USD,0,A21200015TA24W
141,266189838584847,(B07CZWFNSP) red broad,236086244544309,B07CZWXL3F,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,54846112529957,3350 Portable charger manual,0,0.0,USD,0,0205WMSLPI
142,60339392996648,(B07CZWSDLP) black broad,251938434270910,B07CZWSDLP,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,54846112529957,3350 Portable charger manual,0,0.0,USD,0,0205WMSLBL
143,207538268036120,3350 broad,69936460693422,B07CZWFNSP,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,54846112529957,3350 Portable charger manual,0,0.0,USD,0,0205WMSLRE
144,122649405795579,travel adapter,62722080928930,B07H7X6324,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,5,9.95,USD,1400,A21200015TA24W
145,168990526916037,XCENTZ-type c 10ft,156574185869479,B07HJ1F4Z7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0407TY10FTB
146,192509100581450,XCENTZ-Wireless Accessories -  Batteries,276936966701013,B07CZWSDLP,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0205WMSLBL
147,192509100581450,XCENTZ-Wireless Accessories -  Batteries,86898283188950,B07CZWXL3F,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0205WMSLPI
148,192509100581450,XCENTZ-Wireless Accessories -  Batteries,210052201678727,B07CZWFNSP,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0205WMSLRE
149,54154738729482,XCENTZ-Wireless Accessories -  Data Cables/Software,222262665781985,B079HLNHZ6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0113MI3FTG
150,54154738729482,XCENTZ-Wireless Accessories -  Data Cables/Software,49265978604708,B07BBJDY5Y,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0113MI6FTG
151,54154738729482,XCENTZ-Wireless Accessories -  Data Cables/Software,276564193078599,B07BBLY7VR,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0113MI6FTR
152,54154738729482,XCENTZ-Wireless Accessories -  Data Cables/Software,11928149236147,B07BBN56LY,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0113TY6FTG
153,54154738729482,XCENTZ-Wireless Accessories -  Data Cables/Software,7818078936884,B07B4L7GPV,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0114TY6FTG1
154,54154738729482,XCENTZ-Wireless Accessories -  Data Cables/Software,228769946823735,B07BBMCVFL,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0114TY6FTR
155,54154738729482,XCENTZ-Wireless Accessories -  Data Cables/Software,240156151408351,B07DQFDH67,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0611LA2P3FTGR
156,54154738729482,XCENTZ-Wireless Accessories -  Data Cables/Software,74423701361896,B07DQGV7WN,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0611LA2P6FTBU
157,54154738729482,XCENTZ-Wireless Accessories -  Data Cables/Software,153802955013804,B07DQGY5WG,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0611LA2P6FTGR
158,65182674261396,XCENTZ-Wireless Accessories -  Travel/Wall Chargers,229444277834790,B07H7X6324,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,A21200015TA24W
159,80948204862915,XCENTZ-Wireless Accessories -  Car Kit,252293031341131,B079K3JVX4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0113MI3FTR
160,212809116890697,XCENTZ-Wireless Cases -  Cases,5687043873093,B07BBMGWG2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0114LA3FTG
161,212809116890697,XCENTZ-Wireless Cases -  Cases,257623616170645,B07BBKTYCF,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0114LA3FTR
162,212809116890697,XCENTZ-Wireless Cases -  Cases,155818002124170,B07BBNF19N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0114LA6FTG
163,212809116890697,XCENTZ-Wireless Cases -  Cases,89816655846950,B07BBNF19N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0114LA6FTG1
164,212809116890697,XCENTZ-Wireless Cases -  Cases,176746247171255,B07BBMDGG6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0114LA6FTR
165,212809116890697,XCENTZ-Wireless Cases -  Cases,202409450215991,B07CZWDKGS,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0330PCPCRE
166,212809116890697,XCENTZ-Wireless Cases -  Cases,251629368472603,B07DQJP9CB,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0521LPCSBL
167,212809116890697,XCENTZ-Wireless Cases -  Cases,164809047777994,B07DQK7B68,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0521LPCSBU
168,212809116890697,XCENTZ-Wireless Cases -  Cases,130901988490307,B07DQD6T9P,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0521LPCSYE
169,212809116890697,XCENTZ-Wireless Cases -  Cases,113511733279115,B07DQFQ29G,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0611LA2P3FTBU-2
170,36012183596666,XCENTZ-Wireless Cases -  Bipod/Tripod Cases,187746553777842,B07CZWF59J,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,USD,0,0330SPPSBL
171,154909559474093,XCENTZ-Wireless Accessories -  Travel/Wall Chargers,265556626202194,B07H7X6324,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,69513836548451,Advertise New Products,0,0.0,USD,0,A21200015TA24W
172,2930084077882,XCENTZ-Others,7385952677212,B07HJ1F4Z7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,69513836548451,Advertise New Products,0,0.0,USD,0,0407TY10FTB
173,223037109376502,XCENTZ-Wireless Cases -  Bipod/Tripod Cases,227232838258138,B07CZWF59J,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,268409163288381,Advertise Top Selling Items,0,0.0,USD,0,0330SPPSBL
174,242381700840239,XCENTZ-Wireless Cases -  Cases,114730310227983,B07BBNF19N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,268409163288381,Advertise Top Selling Items,0,0.0,USD,0,0114LA6FTG
175,242381700840239,XCENTZ-Wireless Cases -  Cases,44724629231617,B07BBNF19N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,268409163288381,Advertise Top Selling Items,0,0.0,USD,0,0114LA6FTG1
176,242381700840239,XCENTZ-Wireless Cases -  Cases,263619460862096,B07BBMDGG6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,268409163288381,Advertise Top Selling Items,0,0.0,USD,0,0114LA6FTR
177,130765106486790,XCENTZ-Wireless Accessories -  Data Cables/Software,179305002459441,B07BBLY7VR,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,268409163288381,Advertise Top Selling Items,0,0.0,USD,0,0113MI6FTR
178,130765106486790,XCENTZ-Wireless Accessories -  Data Cables/Software,39095941749590,B07B4L7GPV,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,268409163288381,Advertise Top Selling Items,0,0.0,USD,0,0114TY6FTG1
179,33588607414918,XCENTZ-Wireless Accessories -  Batteries,188932381799442,B07CZWXL3F,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,279950538008192,Advertise Items with Low Traffic,0,0.0,USD,0,0205WMSLPI
180,25653974905047,XCENTZ-Wireless Cases -  Cases,181511421519838,B07BBKTYCF,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,279950538008192,Advertise Items with Low Traffic,0,0.0,USD,0,0114LA3FTR
181,25653974905047,XCENTZ-Wireless Cases -  Cases,7959476588060,B07DQFQ29G,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,279950538008192,Advertise Items with Low Traffic,0,0.0,USD,0,0611LA2P3FTBU-2
182,19930963112853,XCENTZ-Wireless Accessories -  Car Kit,159438684207805,B079K3JVX4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,279950538008192,Advertise Items with Low Traffic,0,0.0,USD,0,0113MI3FTR
183,166209773586265,XCENTZ-Wireless Accessories -  Data Cables/Software,207817649200805,B079HLNHZ6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,279950538008192,Advertise Items with Low Traffic,0,0.0,USD,0,0113MI3FTG
184,166209773586265,XCENTZ-Wireless Accessories -  Data Cables/Software,11395046016314,B07BBN56LY,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,279950538008192,Advertise Items with Low Traffic,0,0.0,USD,0,0113TY6FTG
185,166209773586265,XCENTZ-Wireless Accessories -  Data Cables/Software,270839646002465,B07BBMCVFL,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,279950538008192,Advertise Items with Low Traffic,0,0.0,USD,0,0114TY6FTR
186,166209773586265,XCENTZ-Wireless Accessories -  Data Cables/Software,115060155816714,B07DQFDH67,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,279950538008192,Advertise Items with Low Traffic,0,0.0,USD,0,0611LA2P3FTGR
187,166209773586265,XCENTZ-Wireless Accessories -  Data Cables/Software,36675868239710,B07DQGV7WN,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,279950538008192,Advertise Items with Low Traffic,0,0.0,USD,0,0611LA2P6FTBU
188,166209773586265,XCENTZ-Wireless Accessories -  Data Cables/Software,186176240378246,B07DQGY5WG,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,279950538008192,Advertise Items with Low Traffic,0,0.0,USD,0,0611LA2P6FTGR
189,15932458525280,XCENTZ-Wireless Accessories -  Travel/Wall Chargers,209454196542044,B07H7X6324,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,279950538008192,Advertise Items with Low Traffic,0,0.0,USD,0,A21200015TA24W
190,265817418814965,XCENTZ-Wireless Accessories -  Car Kit,89604928764019,B079K3JVX4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,99395938164399,Advertise Coupons,0,0.0,USD,0,0113MI3FTR
191,275032376310234,XCENTZ-Wireless Accessories -  Data Cables/Software,262478538295471,B079HLNHZ6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,99395938164399,Advertise Coupons,0,0.0,USD,0,0113MI3FTG
192,187051026127434,XCENTZ-Wireless Accessories -  Car Kit,252323386277085,B079K3JVX4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,75699340976866,Advertise Deals,0,0.0,USD,0,0113MI3FTR
193,113653343574180,XCENTZ-Wireless Accessories -  Data Cables/Software,215427926164765,B079HLNHZ6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,75699340976866,Advertise Deals,0,0.0,USD,0,0113MI3FTG
194,113653343574180,XCENTZ-Wireless Accessories -  Data Cables/Software,43209951829702,B07BBJDY5Y,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,75699340976866,Advertise Deals,0,0.0,USD,0,0113MI6FTG
195,113653343574180,XCENTZ-Wireless Accessories -  Data Cables/Software,225429712169395,B07BBLY7VR,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,75699340976866,Advertise Deals,0,0.0,USD,0,0113MI6FTR
196,113653343574180,XCENTZ-Wireless Accessories -  Data Cables/Software,190097157489662,B07B4L7GPV,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,75699340976866,Advertise Deals,0,0.0,USD,0,0114TY6FTG1
197,113653343574180,XCENTZ-Wireless Accessories -  Data Cables/Software,63319035008595,B07BBMCVFL,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,75699340976866,Advertise Deals,0,0.0,USD,0,0114TY6FTR
198,113653343574180,XCENTZ-Wireless Accessories -  Data Cables/Software,248004195776541,B07DQFDH67,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,75699340976866,Advertise Deals,0,0.0,USD,0,0611LA2P3FTGR
199,113653343574180,XCENTZ-Wireless Accessories -  Data Cables/Software,22146567745948,B07DQGV7WN,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,75699340976866,Advertise Deals,0,0.0,USD,0,0611LA2P6FTBU
200,113653343574180,XCENTZ-Wireless Accessories -  Data Cables/Software,158472696165954,B07DQGY5WG,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,75699340976866,Advertise Deals,0,0.0,USD,0,0611LA2P6FTGR
201,109675651095703,XCENTZ-Wireless Cases -  Cases,184560756192904,B07BBNF19N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,75699340976866,Advertise Deals,0,0.0,USD,0,0114LA6FTG
202,109675651095703,XCENTZ-Wireless Cases -  Cases,170051475620505,B07BBNF19N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,75699340976866,Advertise Deals,0,0.0,USD,0,0114LA6FTG1
