,attributedConversions14d,attributedConversions14dSameSKU,attributedSales14d,attributedSales14dSameSKU,campaignId,campaignName,clicks,cost,impressions,keywordId,keywordText,matchType
0,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,23,144140779717242023,6 iphone charger cable,EXACT
1,0,0,0.0,0.0,144128619076132074,Lightning headline,3,3.96,222,144392756480871294,6ft iphone charger,EXACT
2,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,12,144198335389504662,apple approved charging cords,EXACT
3,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,188,144185708101184558,apple cable,EXACT
4,0,0,0.0,0.0,144128619076132074,Lightning headline,1,0.4,30,144303495219522047,apple certified charging cable,EXACT
5,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,3,3.9699999999999998,348,144257777046989956,apple certified lightning cable,EXACT
6,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,1,0.8,153,144257678758875151,apple charger,EXACT
7,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,2,2.76,209,144348567587590533,apple charger cord,EXACT
8,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,0,0.0,155,144325381085777502,apple chargers for iphone,EXACT
9,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,30,144195071160138853,apple chargers for iphone,EXACT
10,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,46,144134877219543792,apple charging cable 6ft,EXACT
11,1,1,25.99,25.99,144128619076132074,Lightning headline,18,24.64,1567,144142441752059469,apple charging cables,EXACT
12,0,0,0.0,0.0,144128619076132074,Lightning headline,1,1.11,52,144123588698316376,apple charging cord,EXACT
13,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,0,0.0,3,144129977829586763,apple cord 6ft,EXACT
14,0,0,0.0,0.0,144128619076132074,Lightning headline,1,2.0,44,144360424345551062,apple iphone 8 charger,EXACT
15,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,1,0.5700000000000001,191,144274232924485776,apple iphone charger,EXACT
16,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,20,144233209425626626,apple iphone charger,EXACT
17,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,10,144355653712070573,apple iphone x charger,EXACT
18,0,0,0.0,0.0,144128619076132074,Lightning headline,2,1.43,43,144287802486110477,apple mfi certified lightning cable,EXACT
19,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,1,1.08,237,144276583142916508,apple phone charger cord,EXACT
20,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,18,144288567084897952,apple phone charger cord 6ft,EXACT
21,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,1,144189545867350736,best type c cable,BROAD
22,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,117,144226807768137003,braided lightning cable,EXACT
23,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,10,144341105140330161,braided type c cable,BROAD
24,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,87,144317178098446836,braided usb c cable,BROAD
25,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,6,5.68,143,144270946787951870,certified iphone charger cable,EXACT
26,0,0,0.0,0.0,144128619076132074,Lightning headline,2,3.95,230,144123586699624086,charger for iphone 6,EXACT
27,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,13,144371528424324830,charger for iphone 7 plus,EXACT
28,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,12,144297433266854902,charger for samsung tablet,EXACT
29,0,0,0.0,0.0,144234234208353843,Micro USB Headline,1,0.73,192,144201205985436434,chargers for androids,EXACT
30,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,102,144162516603094678,chargers iphone,EXACT
31,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,2,144233415487616423,colors type c cable,BROAD
32,0,0,0.0,0.0,144218053269835734,Type C headline,1,0.92,15,144305328854735872,durable usb c cable,BROAD
33,0,0,0.0,0.0,144218053269835734,Type C headline,1,0.99,155,144168152208383777,fast charger type c cable,BROAD
34,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,1,144357347684605717,fast charger usb c cable,BROAD
35,0,0,0.0,0.0,144218053269835734,Type C headline,2,2.95,748,144391040208148876,fast charging usb c cable,BROAD
36,0,0,0.0,0.0,144218053269835734,Type C headline,1,0.53,459,144162475013059936,galaxy s9 charger,EXACT
37,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,20,144180259506340183,heavy duty type c cable,BROAD
38,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,4,144303575931780861,heavy duty usb c cable,BROAD
39,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,13,144366630106216332,high quality usb c cable,BROAD
40,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,2,144369055897378596,indestructible type c cable,BROAD
41,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,17,144185686949644944,ipad chargers apple certified,EXACT
42,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,13,144252404739116871,ipad cord,EXACT
43,1,1,17.99,17.99,144387653378870452,Lightning Headline 1 Pack,2,2.36,428,144122848708133228,iphone 6 charger,EXACT
44,0,0,0.0,0.0,144128619076132074,Lightning headline,1,1.12,93,144281132920638396,iphone 6 plus charger,EXACT
45,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,0,0.0,311,144138358840732298,iphone 7 charger,EXACT
46,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,6,6.63,772,144220083699881246,iphone 7 charger,EXACT
47,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,8,144129556820047734,iphone 7 charger 6ft,EXACT
48,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,19,144130263553149483,iphone 7 plus charger,EXACT
49,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,3,1.05,924,144304006435039504,iphone cable,EXACT
50,0,0,0.0,0.0,144128619076132074,Lightning headline,3,1.4,157,144230153415306117,iphone cable 6ft,EXACT
51,3,2,119.95,35.98,144387653378870452,Lightning Headline 1 Pack,41,19.16,4947,144362991174256264,iphone charger,EXACT
52,1,1,17.99,17.99,144387653378870452,Lightning Headline 1 Pack,1,1.74,545,144259717114172311,iphone charger 6ft,EXACT
53,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,87,144172132824898230,iphone charger 6ft apple certified,EXACT
54,0,0,0.0,0.0,144128619076132074,Lightning headline,14,10.27,1105,144250745135364018,iphone charger apple certified,BROAD
55,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,0,0.0,382,144346759151292181,iphone charger apple certified,EXACT
56,0,0,0.0,0.0,144128619076132074,Lightning headline,1,0.6000000000000001,55,144220328017917536,iphone charging cable 6ft,EXACT
57,0,0,0.0,0.0,144128619076132074,Lightning headline,6,5.14,927,144252657373403628,iphone cords,EXACT
58,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,1,0.55,70,144351600066337466,iphone fast charger,EXACT
59,0,0,0.0,0.0,144128619076132074,Lightning headline,7,3.75,190,144236387106351498,iphone lightning cable certified,EXACT
60,2,1,45.98,27.99,144363125977934804,Lightning Headline 2 Pack,5,5.26,632,144150584679741697,iphone x charger,EXACT
61,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,1,0.8200000000000001,114,144159816912708097,iphone x charger,EXACT
62,0,0,0.0,0.0,144128619076132074,Lightning headline,2,2.15,129,144395480627704028,iphone x charger cable,EXACT
63,0,0,0.0,0.0,144128619076132074,Lightning headline,1,0.98,36,144122627860457701,iphone xr cable,EXACT
64,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,2,2.7800000000000002,148,144291548864264693,iphone xs charger,EXACT
65,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,1,1.23,172,144295557279304396,iphone xs max charger,EXACT
66,0,0,0.0,0.0,144128619076132074,Lightning headline,1,0.4,33,144355729314786119,iphone xs max chargers,EXACT
67,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,11,144165034554573775,kindle cable,EXACT
68,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,26,144116802001763922,kindle charging cable,EXACT
69,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,25,144312122021882817,kindle charging cord replacement,EXACT
70,0,0,0.0,0.0,144234234208353843,Micro USB Headline,5,2.29,188,144273266028444436,lg charger,EXACT
71,0,0,0.0,0.0,144218053269835734,Type C headline,4,3.81,77,144342914624039324,lg v30 charger,EXACT
72,0,0,0.0,0.0,144128619076132074,Lightning headline,4,2.65,102,144351503928344405,lightening cords,EXACT
73,1,1,50.97,50.97,144387653378870452,Lightning Headline 1 Pack,7,11.17,328,144385904941327187,lightening cords apple certified,EXACT
74,3,3,72.97,72.97,144128619076132074,Lightning headline,38,18.45,4782,144359559778223879,lightning cable,EXACT
75,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,7,3.74,1434,144123169462144152,lightning cable,EXACT
76,0,0,0.0,0.0,144128619076132074,Lightning headline,3,1.99,70,144122314750786876,lightning cable for iphone,EXACT
77,0,0,0.0,0.0,144128619076132074,Lightning headline,1,0.35000000000000003,100,144250016433244815,lightning cords,EXACT
78,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,1,1.0,105,144338948894372489,long iphone charger,EXACT
79,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,1,0.62,101,144370555436062367,mfi certified lightning cable,EXACT
80,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,95,144163948986920628,note 8 charger,EXACT
81,0,0,0.0,0.0,144218053269835734,Type C headline,1,0.98,15,144187923796418791,nylon braided type c cable,BROAD
82,0,0,0.0,0.0,144218053269835734,Type C headline,1,0.6900000000000001,47,144263407982160114,nylon braided usb c cable,BROAD
83,0,0,0.0,0.0,144128619076132074,Lightning headline,2,1.24,295,144244734754999682,phone charger cord,EXACT
84,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,1,0.52,405,144318422294561702,phone charger iphone,EXACT
85,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,16,144353057076521056,premium usb c cable,BROAD
86,0,0,0.0,0.0,144234234208353843,Micro USB Headline,2,1.29,1224,144214907629204645,samsung charger,EXACT
87,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,92,144178594206593001,samsung tablet charger,EXACT
88,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,8,144228472365613560,samsung tablet charging cable,EXACT
89,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,4,144220574568406437,strong usb c cable,BROAD
90,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,2,144246537907286800,tough usb c cable,BROAD
91,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,25,144232032131843311,type c cable 2 pack,BROAD
92,0,0,0.0,0.0,144218053269835734,Type C headline,1,0.97,55,144240580393794204,type c cable 6ft,BROAD
93,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,8,144340806695362204,unbreakable type c cable,BROAD
94,0,0,0.0,0.0,144218053269835734,Type C headline,1,1.09,29,144241419060454469,usb c cable 6 ft,BROAD
95,0,0,0.0,0.0,144218053269835734,Type C headline,2,2.96,103,144117507799729013,usb type c cable 2 pack,BROAD
96,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,1,144126531736301990,usb type c cord 6ft,BROAD
97,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144205454646656034,mfi certified type c cable,BROAD
98,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144346614157036502,iphone 7 charger cord 6ft,EXACT
99,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144365119768418309,note 8 cord fast charging,EXACT
100,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144244658131875209,portable iphone 8 charger,EXACT
101,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144282423271261393,high quality type c cable,BROAD
102,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144390927740780401,rapid charger iphone x,EXACT
103,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144323765844078716,phone charger iphone 6ft,EXACT
104,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144155845388226408,apple charger cable,BROAD
105,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144195877925022731,usb type c cable 6ft,BROAD
106,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144159837870066492,iphone charger cable certified,EXACT
107,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,0,0.0,0,144298798282096445,lightning cable,EXACT
108,0,0,0.0,0.0,144247026959826085,headline-3350,0,0.0,0,144382845670939362,small portable charger,BROAD
109,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144279951780313073,type c cable fast charging,BROAD
110,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144165538755990230,apple certified phone charger,EXACT
111,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144143278578149836,braided charger cord for iphone x,EXACT
112,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144301516140092480,color iphone x charger,EXACT
113,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144301058663795169,colored type c cable,BROAD
114,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,0,0.0,0,144369403708924461,certified apple charger 6ft,EXACT
115,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144314563271511853,lightening cord,EXACT
116,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144234140105714004,apple 6+ phone charging cord,EXACT
117,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144373865756854621,apple iphone 8 charger,EXACT
118,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144395954805002563,lightning cable durable,EXACT
119,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,0,0.0,0,144172231957820751,braided lightning cable,EXACT
120,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144194878303401374,high speed usb c cable,BROAD
121,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144211023539521729,usb type c cord 2 pack,BROAD
122,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144285439715171500,usc charger cable fast charge,EXACT
123,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,0,0.0,0,144268972788788475,iphone xs max charger,EXACT
124,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144290534537967672,iphone cable nylon braided,EXACT
125,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,0,144269428601079968,galaxy s7 6 ft charger cable,EXACT
126,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144252352548153000,iphone charger 6,EXACT
127,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144382646163064345,portable charger women,BROAD
128,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144122387976694098,apple iphone quick charger,EXACT
129,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144280053874942539,iphone charging cable,PHRASE
130,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144181827697740791,lightning to usb-a braided cable 6ft,EXACT
131,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144161324117005891,apple iphone charger cable apple certified,EXACT
132,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144364778156519324,iphone 7 plus cable fast charging,EXACT
133,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144371295367304119,usb type c cord 6 ft,BROAD
134,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144363605455577793,apple cable charger 6 foot,EXACT
135,0,0,0.0,0.0,144247026959826085,headline-3350,0,0.0,0,144197209103819956,ultra compact portable charger,BROAD
136,0,0,0.0,0.0,144247026959826085,headline-3350,0,0.0,0,144366952282400552,ultra compact power bank,BROAD
137,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144115347425640352,double braided lightning cable,EXACT
138,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144165902355168812,usb c cable 6foot,BROAD
139,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144305599945614700,iphone super fast charger,EXACT
140,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144138359807067365,iphone 7 charger 6ft,EXACT
141,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144266207305090069,iphone super fast charger,EXACT
142,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144139533616834551,premium type c cable,BROAD
143,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144199926579813482,iphone charger cord,BROAD
144,0,0,0.0,0.0,144247026959826085,headline-3350,0,0.0,0,144231775346309822,pocket sized battery pack,EXACT
145,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144246648367105792,phone battery charger portable,EXACT
146,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,0,144385202938715907,samsung kindle charger,EXACT
147,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144204996949917536,colorful type c cable,BROAD
148,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144240638350610547,iphone charger cable 6ft,EXACT
149,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144383620199801680,ipad chargers apple certified,EXACT
150,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144298962765574718,iphone charger braided cords,EXACT
151,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,0,0.0,0,144336790429817800,iphone 6s plus charger cable,EXACT
152,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144382224595936493,lg g6 fast charging cable,EXACT
153,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144163912572089207,lightening cable,EXACT
154,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144314027109376269,phone charger for apple 7,EXACT
155,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144175200446755972,iphone 6 charging cable 6ft,EXACT
156,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144372944943229896,type c cord 6feet,BROAD
157,0,0,0.0,0.0,144377002898337630,Leather Case Headline,0,0.0,0,144364617493829341,leather iphone x case,EXACT
158,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144126309017659198,apple certified charging cable,EXACT
159,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144119058296365014,6ft apple lightning cable,EXACT
160,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144315072675744939,tough type c cable,BROAD
161,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,0,0.0,0,144202778074299047,certified apple charger cable,EXACT
162,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144281121783653160,iphone lightning cable certified 6ft,EXACT
163,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144308820134586107,iphone 6s plus charger cable,BROAD
164,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144119340619376349,apple mfi certified lightning cable,EXACT
165,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144194764955851822,lightning to usb-a braided cable 6ft,EXACT
166,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,0,0.0,0,144169333793410205,apple iphone xs charger cable,EXACT
167,0,0,0.0,0.0,144377002898337630,Leather Case Headline,0,0.0,0,144310705925723402,apple iphone x leather case,EXACT
168,0,0,0.0,0.0,144247026959826085,headline-3350,0,0.0,0,144267385420513944,pocket size power bank,BROAD
169,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144230543951646073,apple charger for iphone 7 plus,EXACT
170,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144345261731021242,iphone 7 charger cord 6ft,EXACT
171,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144322658866462192,durable type c cable,BROAD
172,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144218323807366458,iphone 7 plus cable fast charging,EXACT
173,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144195341136834313,iphone 8 charger cable,BROAD
174,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144333495757863341,portable charger girl,BROAD
175,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144155477350834115,apple charging cables,EXACT
176,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144338143538897398,rapid charger iphone x,EXACT
177,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144182051859790855,portable charger for iphone,PHRASE
178,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144375767106744874,long apple cord,PHRASE
179,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144140970766184625,apple charger 6ft,EXACT
180,0,0,0.0,0.0,144377512899327545,Lightning 2 Pack Headline,0,0.0,0,144344010627833995,certified lightning cable,BROAD
181,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144170794220418578,usb type c cord 6 feet,BROAD
182,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144360221064191773,braided iphone cable,PHRASE
183,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144120507242447147,certified iphone cord,BROAD
184,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144342334410521036,iphone charger cable,EXACT
185,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144368134871275803,certified apple charging cable,BROAD
186,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144358106574347045,portable iphone charger,EXACT
187,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144360593870299650,best usb c cable,BROAD
188,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144196718401559980,replacement lightning cable,EXACT
189,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144132692784108211,6 feet iphone charger cable griffin,EXACT
190,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144133536119098261,guaranteed type c cable,BROAD
191,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144358797254995077,charger for iphone 7,EXACT
192,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144360420975457854,charger for iphone 6,EXACT
193,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144248067841628527,portable charger iphone 6s plus,EXACT
194,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144227540375946739,portable charger iphone 8 plus,EXACT
195,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144355679909030810,color iphone x charger,EXACT
196,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144303737680132250,portable phone charger iphone 7,EXACT
197,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144204354094713801,portable phone charger iphone 8,EXACT
198,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144240052547093246,iphone 6 charging cable 6ft,EXACT
199,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144348954597012274,charger cord iphone 6,EXACT
200,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144301551053595216,portable phone charger iphone 6,EXACT
201,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144213489613128778,braided iphone cord,EXACT
202,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,0,144349689425921615,nexus 6 charging cable,EXACT
203,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144262455094405020,iphone 7 plus portable charger,EXACT
204,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144158998756848732,iphone xr charger,EXACT
205,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144345069572493972,apple iphone x charger cable apple certified,EXACT
206,0,0,0.0,0.0,144234234208353843,Micro USB Headline,0,0.0,0,144196395703831761,charger for kindle fire,EXACT
207,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144268069687474324,portable charger,EXACT
208,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144327767695172129,charger for iphone 7,EXACT
209,0,0,0.0,0.0,144128619076132074,Lightning headline,0,0.0,0,144270475192225802,6ft iphone charger colorful,EXACT
210,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144396403368637480,galaxy s9 plus charging cable 6ft,EXACT
211,0,0,0.0,0.0,144246044711029553,Lightning 1 pack/2 pack/10ft,0,0.0,0,144216785223510588,iphone 6s charger cable,BROAD
212,0,0,0.0,0.0,144363125977934804,Lightning Headline 2 Pack,0,0.0,0,144133566500502622,certified apple charger cord,EXACT
213,0,0,0.0,0.0,144218053269835734,Type C headline,0,0.0,0,144289768664638835,usb c cord 6foot,BROAD
214,0,0,0.0,0.0,144387653378870452,Lightning Headline 1 Pack,0,0.0,0,144353495200160540,iphone charger,BROAD
215,0,0,0.0,0.0,144385662719164127,Headline portable charger,0,0.0,0,144258419437041270,colored portable charger,BROAD
