,attributedConversions14d,attributedConversions14dSameSKU,attributedConversions1d,attributedConversions1dSameSKU,attributedConversions30d,attributedConversions30dSameSKU,attributedConversions7d,attributedConversions7dSameSKU,attributedSales14d,attributedSales14dSameSKU,attributedSales1d,attributedSales1dSameSKU,attributedSales30d,attributedSales30dSameSKU,attributedSales7d,attributedSales7dSameSKU,attributedUnitsOrdered14d,attributedUnitsOrdered1d,attributedUnitsOrdered30d,attributedUnitsOrdered7d,campaignId,campaignName,clicks,cost,impressions,targetId,targetingExpression,targetingText,targetingType
212,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,94979882726933,"asin=""B074FXVVNK""","asin=""B074FXVVNK""",TARGETING_EXPRESSION
213,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,250591758888512,"asin=""B01M4K1MMC""","asin=""B01M4K1MMC""",TARGETING_EXPRESSION
214,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,237876312288163,"asin=""B07K2WCQ5C""","asin=""B07K2WCQ5C""",TARGETING_EXPRESSION
215,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,65970500468980,"asin=""B01M635HTZ""","asin=""B01M635HTZ""",TARGETING_EXPRESSION
216,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,87420692606837,"asin=""B07JXY79X1""","asin=""B07JXY79X1""",TARGETING_EXPRESSION
217,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,188921256773088,"asin=""B074FV53CN""","asin=""B074FV53CN""",TARGETING_EXPRESSION
218,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,84709727552267,"asin=""B01MCSPOUQ""","asin=""B01MCSPOUQ""",TARGETING_EXPRESSION
219,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,113998753300200,"asin=""B012BO4H8I""","asin=""B012BO4H8I""",TARGETING_EXPRESSION
220,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,274266322854926,"asin=""B01LWOJ9X6""","asin=""B01LWOJ9X6""",TARGETING_EXPRESSION
221,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,10982879492942,"asin=""B07K53665H""","asin=""B07K53665H""",TARGETING_EXPRESSION
222,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,223840498599570,"asin=""B074FXP5MF""","asin=""B074FXP5MF""",TARGETING_EXPRESSION
223,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,274059259030154,"asin=""B01FQF3O60""","asin=""B01FQF3O60""",TARGETING_EXPRESSION
224,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,84277460722412,"asin=""B07JQ3SHLW""","asin=""B07JQ3SHLW""",TARGETING_EXPRESSION
225,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,112711326622260,"asin=""B01M18J9JT""","asin=""B01M18J9JT""",TARGETING_EXPRESSION
226,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,106600628424673,"asin=""B00XTTGQ3Y""","asin=""B00XTTGQ3Y""",TARGETING_EXPRESSION
227,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,190872523928600,"asin=""B07K51KCHC""","asin=""B07K51KCHC""",TARGETING_EXPRESSION
228,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,281169844104481,"asin=""B074FRJJX7""","asin=""B074FRJJX7""",TARGETING_EXPRESSION
229,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,236362588335445,"asin=""B07DC54RV7""","asin=""B07DC54RV7""",TARGETING_EXPRESSION
230,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,244810383201471,"asin=""B07DCHF835""","asin=""B07DCHF835""",TARGETING_EXPRESSION
231,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,73622709138795,"asin=""B07DD6PP2M""","asin=""B07DD6PP2M""",TARGETING_EXPRESSION
232,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,230799450562629,"asin=""B07DC52K2G""","asin=""B07DC52K2G""",TARGETING_EXPRESSION
233,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,38470420441913,"asin=""B07DD5YHMH""","asin=""B07DD5YHMH""",TARGETING_EXPRESSION
234,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,256351617567653,"asin=""B01MV2YGRR""","asin=""B01MV2YGRR""",TARGETING_EXPRESSION
235,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,13140474436140,"asin=""B01N4VL3JU""","asin=""B01N4VL3JU""",TARGETING_EXPRESSION
236,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,72743311705122,"asin=""B077YD535W""","asin=""B077YD535W""",TARGETING_EXPRESSION
237,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,125820996610830,"asin=""B07MV673N8""","asin=""B07MV673N8""",TARGETING_EXPRESSION
238,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,90391254516577,"asin=""B078MYLMTN""","asin=""B078MYLMTN""",TARGETING_EXPRESSION
239,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,18737784499513,"asin=""B07KPDHVVG""","asin=""B07KPDHVVG""",TARGETING_EXPRESSION
240,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,180579191971810,"asin=""B0748141LD""","asin=""B0748141LD""",TARGETING_EXPRESSION
241,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,166921834867405,"asin=""B002VPE1QG""","asin=""B002VPE1QG""",TARGETING_EXPRESSION
242,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,215919358730635,"asin=""B07FTKJCMS""","asin=""B07FTKJCMS""",TARGETING_EXPRESSION
243,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,93732052925988,"asin=""B07FTRZMJR""","asin=""B07FTRZMJR""",TARGETING_EXPRESSION
244,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,259983637655518,"asin=""B07FTKJCMT""","asin=""B07FTKJCMT""",TARGETING_EXPRESSION
245,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,57644837523135,"asin=""B07CM2MZDM""","asin=""B07CM2MZDM""",TARGETING_EXPRESSION
246,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,84062855650527,"asin=""B0779656FZ""","asin=""B0779656FZ""",TARGETING_EXPRESSION
247,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,104245023227964,"asin=""B07KP7N6R3""","asin=""B07KP7N6R3""",TARGETING_EXPRESSION
248,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,275908531568061,"asin=""B07D7VLRWH""","asin=""B07D7VLRWH""",TARGETING_EXPRESSION
249,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,104452258816205,"asin=""B07D7WX1L3""","asin=""B07D7WX1L3""",TARGETING_EXPRESSION
250,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,164926362636574,"asin=""B07FNXBK7M""","asin=""B07FNXBK7M""",TARGETING_EXPRESSION
251,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,94034897298105,"asin=""B075WQK25R""","asin=""B075WQK25R""",TARGETING_EXPRESSION
252,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,89549871613325,"asin=""B07K2KSQ2W""","asin=""B07K2KSQ2W""",TARGETING_EXPRESSION
253,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,19393647247854,"asin=""B078XDLDNM""","asin=""B078XDLDNM""",TARGETING_EXPRESSION
254,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,211908438169438,"asin=""B07L6JCJ2B""","asin=""B07L6JCJ2B""",TARGETING_EXPRESSION
255,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,227160496907851,"asin=""B07KJB16Y8""","asin=""B07KJB16Y8""",TARGETING_EXPRESSION
256,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,179450978220192,"asin=""B011KMSNXM""","asin=""B011KMSNXM""",TARGETING_EXPRESSION
257,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,100924697929163,"asin=""B017AURN0C""","asin=""B017AURN0C""",TARGETING_EXPRESSION
258,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,57752279372447,"asin=""B011KLFERG""","asin=""B011KLFERG""",TARGETING_EXPRESSION
259,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,195375887095351,"asin=""B00ZGVMNRQ""","asin=""B00ZGVMNRQ""",TARGETING_EXPRESSION
260,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,119171091015828,"asin=""B01FXD300A""","asin=""B01FXD300A""",TARGETING_EXPRESSION
261,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,39567640950522,"asin=""B074QLZBRL""","asin=""B074QLZBRL""",TARGETING_EXPRESSION
262,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,261871663286853,"asin=""B01NAG3V8E""","asin=""B01NAG3V8E""",TARGETING_EXPRESSION
263,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,186987792094356,"asin=""B015XR60MQ""","asin=""B015XR60MQ""",TARGETING_EXPRESSION
264,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,140487597036643,"asin=""B07GZGKXNP""","asin=""B07GZGKXNP""",TARGETING_EXPRESSION
265,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,96544963919072,"asin=""B071K61VVW""","asin=""B071K61VVW""",TARGETING_EXPRESSION
266,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,58322767085080,"asin=""B075KJ57Q1""","asin=""B075KJ57Q1""",TARGETING_EXPRESSION
267,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,255763021689396,"asin=""B01MTDFMH0""","asin=""B01MTDFMH0""",TARGETING_EXPRESSION
268,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,174753151984799,"asin=""B074271N8K""","asin=""B074271N8K""",TARGETING_EXPRESSION
269,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,252199588162643,"asin=""B071VX675L""","asin=""B071VX675L""",TARGETING_EXPRESSION
270,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,250324857713245,"asin=""B018S6X8N8""","asin=""B018S6X8N8""",TARGETING_EXPRESSION
271,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,143390312544465,"asin=""B074SZD26W""","asin=""B074SZD26W""",TARGETING_EXPRESSION
272,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,171079603786702,"asin=""B07B6JR8XG""","asin=""B07B6JR8XG""",TARGETING_EXPRESSION
273,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,46091855158543,"asin=""B078MXCXJ5""","asin=""B078MXCXJ5""",TARGETING_EXPRESSION
274,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,95066430662385,"asin=""B07J28BYT9""","asin=""B07J28BYT9""",TARGETING_EXPRESSION
275,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,200597324692520,"asin=""B01JPDTZXK""","asin=""B01JPDTZXK""",TARGETING_EXPRESSION
276,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,178644064690669,"asin=""B0109I9W24""","asin=""B0109I9W24""",TARGETING_EXPRESSION
277,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,156807565923581,"asin=""B075XGTPS8""","asin=""B075XGTPS8""",TARGETING_EXPRESSION
278,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,271310613682228,"asin=""B01LCFEQM4""","asin=""B01LCFEQM4""",TARGETING_EXPRESSION
279,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,53529495646904,"asin=""B071W4XB76""","asin=""B071W4XB76""",TARGETING_EXPRESSION
280,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,120561099416461,"asin=""B01GJC4YMC""","asin=""B01GJC4YMC""",TARGETING_EXPRESSION
281,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,87563729284807,"asin=""B07DC5PPFV""","asin=""B07DC5PPFV""",TARGETING_EXPRESSION
282,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,211603237194766,"asin=""B0798L36WK""","asin=""B0798L36WK""",TARGETING_EXPRESSION
283,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,195871937771779,"asin=""B00T38OHQ8""","asin=""B00T38OHQ8""",TARGETING_EXPRESSION
284,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,11808966924837,"asin=""B07D9C8NP2""","asin=""B07D9C8NP2""",TARGETING_EXPRESSION
285,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,233574437548663,"asin=""B014D443EW""","asin=""B014D443EW""",TARGETING_EXPRESSION
286,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,201867905509114,"asin=""B00YC7U0NE""","asin=""B00YC7U0NE""",TARGETING_EXPRESSION
287,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,196164049433516,"asin=""B071FHZRQN""","asin=""B071FHZRQN""",TARGETING_EXPRESSION
288,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,151210860594874,"asin=""B07DBXZZN3""","asin=""B07DBXZZN3""",TARGETING_EXPRESSION
289,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,147424108048022,"asin=""B07KP7DTFG""","asin=""B07KP7DTFG""",TARGETING_EXPRESSION
290,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,133096075064202,"asin=""B07G9Y1VMB""","asin=""B07G9Y1VMB""",TARGETING_EXPRESSION
291,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,187129880200623,"asin=""B00NVKHLP8""","asin=""B00NVKHLP8""",TARGETING_EXPRESSION
292,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,77679766298895,"asin=""B01H76NIAS""","asin=""B01H76NIAS""",TARGETING_EXPRESSION
293,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,112094359657625,"asin=""B074MW1KQL""","asin=""B074MW1KQL""",TARGETING_EXPRESSION
294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,11282736796569,"asin=""B000Y1L1MQ""","asin=""B000Y1L1MQ""",TARGETING_EXPRESSION
295,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,213292986411564,"asin=""B01N522SM2""","asin=""B01N522SM2""",TARGETING_EXPRESSION
296,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,8252356986612,"asin=""B077ZM9625""","asin=""B077ZM9625""",TARGETING_EXPRESSION
297,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,30488509483244,"asin=""B074Q9FKFN""","asin=""B074Q9FKFN""",TARGETING_EXPRESSION
298,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,57932125326349,"asin=""B07CMCDP49""","asin=""B07CMCDP49""",TARGETING_EXPRESSION
299,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,103782690017143,"asin=""B06XWTQZJM""","asin=""B06XWTQZJM""",TARGETING_EXPRESSION
300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,125420454874351,"asin=""B076J4Z9N3""","asin=""B076J4Z9N3""",TARGETING_EXPRESSION
301,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,222912385505,"asin=""B07GKTKQTX""","asin=""B07GKTKQTX""",TARGETING_EXPRESSION
302,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,117272151741292,"asin=""B0757N2C6C""","asin=""B0757N2C6C""",TARGETING_EXPRESSION
303,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,270758707018255,"asin=""B014RWATK2""","asin=""B014RWATK2""",TARGETING_EXPRESSION
304,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,164766507154412,"asin=""B005HNHRA6""","asin=""B005HNHRA6""",TARGETING_EXPRESSION
305,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,84598472533717,"asin=""B00JX1ZS5O""","asin=""B00JX1ZS5O""",TARGETING_EXPRESSION
306,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,100129451259397,"asin=""B073JYVKNX""","asin=""B073JYVKNX""",TARGETING_EXPRESSION
307,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,258968516050843,"asin=""B079KZ49PJ""","asin=""B079KZ49PJ""",TARGETING_EXPRESSION
308,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,276618780724496,"asin=""B074KVDDNY""","asin=""B074KVDDNY""",TARGETING_EXPRESSION
309,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,107527406544184,"asin=""B07JN82ZPW""","asin=""B07JN82ZPW""",TARGETING_EXPRESSION
310,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,119495196935635,"asin=""B07CPP5RXT""","asin=""B07CPP5RXT""",TARGETING_EXPRESSION
311,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0,233853247716298,"asin=""B073ZBVS34""","asin=""B073ZBVS34""",TARGETING_EXPRESSION
